athlete_id,ride_count,run_count,mon_freq,tues_freq,wed_freq,thurs_freq,fri_freq,sat_freq,sun_freq,annual_dist_median,annual_dist_std
401,1.521298354516803,-0.5527573541577517,0.11239483994065508,0.161568035476982,0.5529802609867615,-0.6368507115823336,-0.13818029438576612,-0.1516053777470212,0.13486762025763646,0.8555908532401326,-0.004841472177557834
413,-0.5364322030085817,-0.31315825796622065,1.7927913121399217,1.959305039163166,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,0.17495260443184837,-0.009860011620872907
463,-0.2198582710815995,-0.07355916177468967,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,0.461948060104567,-0.5739680304126112,0.7981718236877683,0.7759334137222766,-0.06705210625554159,-0.012403190392823112
491,-0.06157130511810835,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,1.088814091878747,-0.6368507115823336,3.2009724881575927,-0.74618134937693,-0.7413820737679959,0.5833355537168189,-0.010029556872336254
519,0.41328959277236504,-0.5527573541577517,0.058971830708886445,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,0.9101374287349587,0.8859387865653212,0.34133084302942895,-0.005858743686337917
539,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,4.5571908826403105,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.013352643801017855
547,0.09671566084538279,-0.5527573541577517,0.33580015127350565,1.4397278704677372,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,0.02599523715541914,0.017275669977140338,0.6287114369707045,-0.004604108825509147
565,-0.06157130511810835,-0.5527573541577517,-0.6355272893041052,1.0916111674417996,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,1.7887415016220336,-0.24855563927108404,-0.014403824360090607
593,-0.2198582710815995,-0.31315825796622065,0.5786320114179083,-0.6385808043139785,0.6527924451725234,-0.6368507115823336,-0.5739680304126112,0.21903938378850638,0.20694010591342435,-0.6418132941380927,-0.015760186371797383
601,-0.3781452370450906,1.8432336077575584,-0.6355272893041052,0.7798648662245424,-0.6605257677980293,0.36305617065274587,-0.5739680304126112,0.3078396912397266,0.2941857464441151,0.5833355537168189,-0.00969046636940956
607,0.5715765587358562,-0.5527573541577517,1.44797007073487,0.10441454692048478,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.19407509000630044,0.34349849978754876,-0.4300591722866265,-0.011792827487555065
619,2.3127331843342587,1.6036345115660273,-0.33441578272504585,0.3382242728334278,0.32708952835582633,0.39602013380335294,0.13347959300759188,-0.2635709827942118,-0.26722098392728577,1.40010145228676,0.0003805215675132574
629,-0.3781452370450906,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,5.085612956949014,-0.74618134937693,-0.7413820737679959,-0.3030066991757468,-0.013691734303944549
653,0.09671566084538279,-0.31315825796622065,0.17553112357819983,-0.6385808043139785,0.21677079846629999,-0.6368507115823336,-0.5739680304126112,0.5394926671994313,0.521783069567656,0.931217325329942,-0.0029764744114610165
721,-0.6947191689720729,2.562030896332151,0.17553112357819983,-0.20733175429677245,0.6527924451725234,0.2806462627762284,0.8409272164277949,-0.74618134937693,-0.4265391101137644,0.568210259298857,0.005839878664633031
725,-0.06157130511810835,0.8848372229914344,-0.1498635690152998,-0.11900363561854954,-0.13519848260980818,-0.08745132573888333,-0.00800993167644871,0.02599523715541914,0.3966045418497084,-0.021676223001655972,-0.013657825253651881
759,-0.6947191689720729,-0.31315825796622065,-0.6355272893041052,-0.6385808043139785,4.5927470840841815,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.019151091401064326
773,-0.06157130511810835,0.40563903060837236,-0.6355272893041052,0.6603621174245937,0.6527924451725234,-0.6368507115823336,-0.5739680304126112,0.7016497503712246,-0.26722098392728577,0.26570437093961957,-0.00792719575419075
787,0.7298635246993473,1.3640354153744962,0.010405458680005995,0.4005735330768793,0.3901288025784129,0.461948060104567,-0.5739680304126112,-0.23268391933291782,-0.23687467417748032,4.440285630297096,0.002720246037707444
909,0.09671566084538279,-0.5527573541577517,0.33580015127350565,0.4005735330768793,-0.6605257677980293,0.461948060104567,0.5579481670597137,0.02599523715541914,-0.7413820737679959,0.17495260443184837,7.534011487923073e-05
983,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,3.1147015832848153,-0.7413820737679959,-0.6418132941380927,-0.01779472938935755
989,0.5715765587358562,-0.5527573541577517,0.9817328992576169,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,0.37118199447678013,-0.10141389962241847,0.521783069567656,1.1278461527634465,-0.01145373698462837
1005,-0.2198582710815995,-0.5527573541577517,0.9817328992576169,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,1.7887415016220336,-0.6418132941380927,-0.013929097655993237
1007,0.2550026268088739,-0.5527573541577517,-0.6355272893041052,1.0916111674417996,-0.6605257677980293,1.192649243276356,-0.5739680304126112,-0.10141389962241847,-0.10790285774080714,1.0975955639275226,-0.003349473964680378
1031,-0.06157130511810835,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,0.5394926671994313,1.7887415016220336,-0.6418132941380927,-0.012098008940189088
1033,1.8378722864437855,-0.5527573541577517,-0.6355272893041052,0.010890656555307646,0.32708952835582633,0.04989852072197922,0.49003319521137423,-0.020335358036521846,-0.028243794647567877,3.0215330138922725,-0.006570833742483973
1055,1.0464374566263297,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.0038666613127529372,0.04989852072197922,0.13347959300759188,0.21903938378850638,0.6811011957541345,0.5833355537168189,-0.0022304753050222882
1113,1.363011388553312,-0.5527573541577517,0.4863559045630353,-0.6385808043139785,0.5529802609867615,-0.21381318448287692,0.297607441641079,0.14568260806793326,-0.4492988424261185,3.2151367824421846,-0.0006028408909741575
1127,0.5715765587358562,-0.5527573541577517,-0.6355272893041052,0.4005735330768793,-0.6605257677980293,0.461948060104567,0.5579481670597137,0.02599523715541914,0.017275669977140338,0.3352807252622441,-0.01145373698462837
1129,0.2550026268088739,0.16603993441684134,-0.09644055978353122,-0.6385808043139785,0.5057008053198215,-0.027017393296103816,0.05424545918452914,0.1109346616739775,0.1007280217891053,0.9917185030017895,-0.008876649162385494
1131,0.2550026268088739,-0.31315825796622065,0.17553112357819983,0.22911306740738782,0.21677079846629999,0.2806462627762284,0.37118199447678013,-0.10141389962241847,-0.7413820737679959,0.4472079039551621,-0.004773654076972495
1139,1.2047244225898208,-0.5527573541577517,0.5786320114179083,-0.20733175429677245,-0.2245041210918058,-0.18084922133226988,0.8409272164277949,0.21903938378850638,-0.7413820737679959,1.536229102048417,-0.008537558659458799
1143,-0.6947191689720729,0.6452381267999033,-0.6355272893041052,0.6603621174245937,-0.6605257677980293,-0.6368507115823336,2.255822463268201,0.21903938378850638,-0.7413820737679959,0.8555908532401326,-0.008266286257117443
1159,1.6795853204802942,-0.5527573541577517,0.058971830708886445,0.4733143366942393,0.4636746225047638,0.53886397412265,0.6371823008827764,-0.74618134937693,-0.7413820737679959,1.0824702695095607,-0.012742280895749806
1163,1.6795853204802942,-0.5527573541577517,-0.2907060478990534,0.4733143366942393,0.0906922500211268,0.53886397412265,-0.17213778030993587,0.08004759821268352,-0.47205857473847257,3.079009132680528,-0.001416658097998223
1167,1.2047244225898208,-0.31315825796622065,-0.23242640146439672,-0.20733175429677245,0.21677079846629999,-0.18084922133226988,0.37118199447678013,-0.10141389962241847,0.20694010591342435,2.080739701095044,0.0008552482716106287
1187,0.5715765587358562,-0.5527573541577517,0.058971830708886445,-0.6385808043139785,0.8419102678402829,-0.6368507115823336,0.23535205078010105,-0.19407509000630044,0.34349849978754876,1.294224391361027,0.004924334306730956
1193,-0.5364322030085817,-0.5527573541577517,4.221109913583948,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.014675096762431963
1195,-0.6947191689720729,-0.31315825796622065,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,3.1147015832848153,-0.7413820737679959,-0.4209839956358494,-0.016811366930870136
1205,0.2550026268088739,-0.5527573541577517,0.17553112357819983,-0.6385808043139785,-0.6605257677980293,0.2806462627762284,1.31067243837881,-0.10141389962241847,-0.10790285774080714,0.7194632034784757,-0.0027052020091196598
1227,0.09671566084538279,-0.5527573541577517,-0.6355272893041052,0.4005735330768793,-0.6605257677980293,-0.6368507115823336,0.5579481670597137,0.02599523715541914,0.7759334137222766,-0.490560349958474,-0.015285459667700013
1229,0.5715765587358562,-0.31315825796622065,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,0.1487904101738002,-0.5739680304126112,0.9101374287349587,0.8859387865653212,1.2034726248532557,-0.004332836423167793
1235,2.9458810481882236,-0.5527573541577517,0.21924085840419222,0.2758750125899763,0.2640502541332398,0.3300922075021388,0.09386252609606047,-0.518389256349887,-0.2937740049583656,4.652039752148562,0.00044833966809859475
1253,-0.2198582710815995,-0.5527573541577517,0.9817328992576169,-0.6385808043139785,2.8434072244074056,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,0.5379596704629332,-0.014844642013895312
1265,0.2550026268088739,0.16603993441684134,-0.6355272893041052,0.5148805101898737,0.5057008053198215,-0.027017393296103816,0.6824589487816695,-0.74618134937693,0.1007280217891053,1.294224391361027,-0.007181196647752023
1269,-0.3781452370450906,-0.5527573541577517,-0.6355272893041052,1.959305039163166,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,1.1842601169539426,-0.7413820737679959,-0.5510615276303215,-0.013217007599847178
1275,1.363011388553312,-0.5527573541577517,0.11239483994065508,0.5616424553724623,0.5529802609867615,0.2092243426165798,0.7333951776679242,-0.74618134937693,-0.7413820737679959,1.2185979192712175,-0.005824834636045247
1287,-0.06157130511810835,-0.5527573541577517,0.5786320114179083,0.6603621174245937,0.6527924451725234,0.7366477530262922,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.490560349958474,-0.010707737878189643
1293,-0.3781452370450906,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,3.1147015832848153,-0.7413820737679959,-0.5964374108842071,-0.010470374526140956
1307,0.7298635246993473,-0.5527573541577517,-0.09644055978353122,-0.061850147062052385,0.5057008053198215,0.582815924990126,0.05424545918452914,-0.3176233438514762,-0.32032702598944535,1.1611218004829624,-0.008944467262970832
1313,1.8378722864437855,-0.5527573541577517,0.11239483994065508,0.161568035476982,0.14847825139183118,0.2092243426165798,-0.13818029438576612,0.14568260806793326,-0.4492988424261185,1.7782338127358068,-0.005790925585752577
1373,-0.2198582710815995,-0.5527573541577517,-0.6355272893041052,1.0916111674417996,1.088814091878747,1.192649243276356,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,1.40010145228676,-0.003552928266436395
1377,-0.6947191689720729,2.8016299925236825,-0.2615662246817251,0.161568035476982,0.14847825139183118,0.6322618697160366,0.297607441641079,-0.44889336356197557,-0.15721561108424104,0.08420083792407713,-0.013183098549554509
1379,4.370463741859644,-0.31315825796622065,0.33580015127350565,0.4005735330768793,0.3901288025784129,0.461948060104567,0.1787562409064849,-0.74618134937693,-0.4872317296133753,1.3244749801969506,0.0038392446973655385
1391,-0.6947191689720729,2.562030896332151,0.11239483994065508,0.5616424553724623,-0.6605257677980293,0.2092243426165798,-0.13818029438576612,-0.1516053777470212,0.13486762025763646,-0.24855563927108404,-0.013996915756578576
1403,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,3.0519066449576853,-0.6418132941380927,-0.00843583150858079
1423,1.2047244225898208,-0.5527573541577517,-0.6355272893041052,0.22911306740738782,0.21677079846629999,-0.18084922133226988,-0.10422280846159633,0.21903938378850638,0.20694010591342435,2.008138287888827,-0.0041293821214117765
1431,0.41328959277236504,-0.5527573541577517,0.17553112357819983,-0.6385808043139785,1.088814091878747,1.192649243276356,-0.5739680304126112,-0.10141389962241847,-0.7413820737679959,-0.06705210625554159,-0.009181830615019518
1469,0.09671566084538279,-0.5527573541577517,0.9817328992576169,2.8269989108845324,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.46030976112255023,-0.013691734303944549
1479,-0.5364322030085817,-0.07355916177468967,0.9817328992576169,-0.6385808043139785,1.088814091878747,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,0.521783069567656,-0.39980858345070275,-0.011080737431409006
1487,-0.3781452370450906,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,2.110146217634918,2.255822463268201,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.013691734303944549
1533,-0.5364322030085817,0.16603993441684134,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,1.1842601169539426,1.1552622855948447,-0.14267857834535094,-0.009419193967068204
1551,-0.6947191689720729,3.9996254734813377,0.40379307211393833,0.10441454692048478,0.0906922500211268,0.53886397412265,0.23535205078010105,-0.74618134937693,-0.19894178699022358,0.14470201559592463,-0.015590641120334037
1561,-0.6947191689720729,-0.31315825796622065,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,5.085612956949014,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.017862547489942888
1583,2.9458810481882236,-0.5527573541577517,0.4863559045630353,0.5616424553724623,0.5529802609867615,0.2092243426165798,0.297607441641079,-0.74618134937693,-0.7413820737679959,0.3110802541935052,-0.008741012961214815
1587,-0.5364322030085817,0.40563903060837236,0.33580015127350565,-0.6385808043139785,0.3901288025784129,-0.6368507115823336,-0.5739680304126112,1.570348410220117,-0.7413820737679959,-0.490560349958474,-0.00446847262433847
1595,0.2550026268088739,-0.5527573541577517,0.33580015127350565,-0.6385808043139785,-0.6605257677980293,0.461948060104567,1.6898643645320388,-0.74618134937693,0.017275669977140338,-0.14267857834535094,-0.008707103910922147
1603,-0.5364322030085817,2.3224318001406203,-0.1498635690152998,0.4005735330768793,-0.6605257677980293,0.461948060104567,-0.5739680304126112,0.4120835304215936,0.017275669977140338,0.17495260443184837,-0.013013553298091162
1613,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,3.0519066449576853,0.9463426197479038,-0.0009758404441935192
1617,-0.3781452370450906,2.3224318001406203,-0.02844763894309847,0.6603621174245937,-0.0038666613127529372,0.04989852072197922,-0.5739680304126112,0.21903938378850638,-0.26722098392728577,-0.6418132941380927,-0.0018235667015102546
1631,0.7298635246993473,-0.07355916177468967,-0.09644055978353122,-0.6385808043139785,0.5057008053198215,-0.027017393296103816,0.6824589487816695,-0.3176233438514762,0.1007280217891053,0.4472079039551621,-0.0016201123997542399
1661,1.2047244225898208,-0.5527573541577517,-0.19357330384129232,0.30704964271170204,-0.6605257677980293,-0.13689727046479389,-0.058946160562703374,0.3078396912397266,0.2941857464441151,0.49258378720904766,-0.0021287481541442813
1663,-0.06157130511810835,-0.5527573541577517,0.5786320114179083,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,0.8409272164277949,-0.74618134937693,1.1552622855948447,-0.5964374108842071,-0.012199736091067096
1665,0.41328959277236504,-0.5527573541577517,0.17553112357819983,0.22911306740738782,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,0.5394926671994313,0.521783069567656,2.2622432341105867,-0.003586837316729065
1669,5.003611605713608,3.9996254734813377,0.058971830708886445,0.4733143366942393,0.4636746225047638,0.53886397412265,0.6371823008827764,-0.74618134937693,-0.7413820737679959,2.383245589454282,-0.0029425653611683464
1715,0.2550026268088739,-0.5527573541577517,-0.6355272893041052,1.959305039163166,0.21677079846629999,-0.6368507115823336,-0.5739680304126112,0.5394926671994313,-0.7413820737679959,1.6269808685561882,-0.0005011137400961479
1719,-0.06157130511810835,-0.07355916177468967,0.17553112357819983,-0.6385808043139785,0.21677079846629999,-0.6368507115823336,0.37118199447678013,0.5394926671994313,-0.10790285774080714,-0.14267857834535094,-0.00911401251443418
1723,-0.2198582710815995,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,3.02764319199348,-0.5739680304126112,0.5394926671994313,-0.7413820737679959,-0.6418132941380927,-0.009283557765897527
1813,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,4.857143146852169,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.6418132941380927,-0.014166461008041923
1819,1.521298354516803,-0.5527573541577517,-0.6355272893041052,0.5616424553724623,-0.6605257677980293,0.6322618697160366,-0.13818029438576612,0.14568260806793326,0.13486762025763646,3.4420161987116127,0.004992152407316296
1825,-0.5364322030085817,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,4.857143146852169,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.47543505554051213,-0.011962372739018411
1877,1.9961592524072767,-0.5527573541577517,-0.31013259671060556,0.05245683005094199,0.03815952150230479,0.09385047158945528,0.5579481670597137,0.02599523715541914,-0.23687467417748032,1.2488485081071414,-0.0003315684886328008
1881,1.521298354516803,-0.5527573541577517,-0.6355272893041052,0.10441454692048478,0.4636746225047638,0.53886397412265,0.23535205078010105,-0.19407509000630044,-0.19894178699022358,2.458872061544091,0.005365151960535662
1889,-0.5364322030085817,-0.31315825796622065,1.7927913121399217,-0.6385808043139785,-0.6605257677980293,2.110146217634918,-0.5739680304126112,-0.74618134937693,-0.7413820737679959,-0.5601367042810986,-0.01789645654023556
1893,-0.6947191689720729,0.16603993441684134,-0.6355272893041052,1.0916111674417996,1.088814091878747,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,0.521783069567656,-0.4088837601014799,-0.016336640226772763
1921,0.09671566084538279,-0.5527573541577517,0.33580015127350565,-0.6385808043139785,2.4914379433312974,-0.6368507115823336,-0.5739680304126112,-0.74618134937693,0.017275669977140338,-0.27275611033982305,-0.013556098102773872
1963,-0.2198582710815995,1.3640354153744962,-0.6355272893041052,0.9201507017723081,0.3901288025784129,-0.6368507115823336,-0.5739680304126112,0.02599523715541914,0.3966045418497084,0.08420083792407713,-0.011182464582287013
1967,-0.2198582710815995,-0.5527573541577517,0.9817328992576169,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,1.31067243837881,0.5394926671994313,-0.7413820737679959,1.4424522766570536,-0.00558747128399656
2019,0.09671566084538279,0.40563903060837236,0.4426461697370428,0.5148805101898737,-0.07741248123910388,0.582815924990126,0.05424545918452914,-0.3176233438514762,-0.7413820737679959,-0.09730269509146533,-0.001959202902680934
2037,-0.2198582710815995,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,1.8290275667084543,0.521783069567656,0.17495260443184837,-0.008978376313263502
2045,0.41328959277236504,0.16603993441684134,-0.1498635690152998,-0.11900363561854954,0.3901288025784129,1.0113474459480172,-0.00800993167644871,0.02599523715541914,-0.7413820737679959,2.7613779499033284,-0.0003315684886328008
2059,0.5715765587358562,-0.5527573541577517,-0.6355272893041052,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,0.8409272164277949,1.1842601169539426,0.20694010591342435,0.038824954670191515,-0.011623282236091718
2061,0.7298635246993473,-0.5527573541577517,-0.6355272893041052,0.8474098981549479,-0.6605257677980293,0.1487904101738002,-0.5739680304126112,0.3580311693643291,0.34349849978754876,2.564749122469824,-0.007011651396288676
2073,2.47102015029775,-0.5527573541577517,-0.02844763894309847,0.3382242728334278,0.32708952835582633,-0.2962230923593945,0.49003319521137423,-0.020335358036521846,-0.5061981732070037,4.047027975430087,-0.0016201123997542399
2081,-0.6947191689720729,0.6452381267999033,0.33580015127350565,-0.6385808043139785,0.3901288025784129,-0.6368507115823336,-0.5739680304126112,0.7981718236877683,0.017275669977140338,-0.35443270019681716,-0.015624550170626706
2111,-0.3781452370450906,1.6036345115660273,-0.6355272893041052,0.5148805101898737,0.5057008053198215,0.582815924990126,-0.5739680304126112,0.1109346616739775,-0.32032702598944535,0.08420083792407713,-0.01545500491916336
2131,1.363011388553312,-0.5527573541577517,-0.23242640146439672,0.6603621174245937,0.6527924451725234,-0.6368507115823336,0.37118199447678013,-0.4257280659660051,-0.10790285774080714,0.8707161476580945,-0.0029425653611683464
2141,-0.6947191689720729,0.16603993441684134,1.7927913121399217,-0.6385808043139785,-0.6605257677980293,-0.6368507115823336,-0.5739680304126112,1.1842601169539426,-0.7413820737679959,-0.6418132941380927,-0.018608546596381614
