0,0.35893955460820015
1,0.35363184051193236
2,0.3420685182832124
3,0.3341783609315543
4,0.33420665715270564
5,0.34968115415816803
6,0.37133144517927863
7,0.3371717913623976
8,0.36691725470186765
9,0.34049328735450407
10,0.3597696334791346
11,0.3385851639146653
12,0.3595218679873414
13,0.3436647790488362
14,0.3584683572288312
15,0.3555883688619722
16,0.3425811184650006
17,0.33472971596646595
18,0.3518829957855275
19,0.36609372703308085
20,0.3510410755625356
21,0.3957484447164783
22,0.36116156881396566
23,0.3940809029429703
24,0.3393343113657037
25,0.3505378095751214
26,0.3539114746080462
27,0.34450500972145065
28,0.35740285701527824
29,0.33439183131115463
30,0.36667244475564154
31,0.3418578444563294
32,0.345048535731925
33,0.34677458164645025
34,0.343853577998146
35,0.3531548889450622
36,0.35257496511350095
37,0.3486576246524825
38,0.34455426013587176
39,0.3615862359874008
40,0.3746271383736943
41,0.34077735081419436
42,0.33488086925163174
43,0.3753406841249289
44,0.3513358005168217
45,0.3395579393270337
46,0.36804391018516514
47,0.3523079273228577
48,0.3746520002179009
49,0.369205592037114
50,0.36992935645022107
51,0.363659613218388
52,0.36586130879905454
53,0.3526867868954116
54,0.35895533151332537
55,0.3316246495082025
56,0.3461207815454863
57,0.3314729464682978
58,0.33866229126962627
59,0.3676145217400083
60,0.35445737856587567
61,0.3457593759997718
62,0.35020850412694593
63,0.32905228085997107
64,0.3421465851034049
65,0.35862546426670283
66,0.34514483449987776
67,0.3333167345189231
68,0.3454345517145829
69,0.32894266165538844
70,0.3857728612787349
71,0.34911248562114744
72,0.3897004333955004
73,0.35209583742135786
74,0.3509446485629707
75,0.34105792783813027
76,0.3474088262313777
77,0.3309190496778788
78,0.35919802510080556
79,0.3587452121155513
80,0.34852650438294175
81,0.35463295987008114
82,0.34400219044059394
83,0.34972830614954153
84,0.3356163703901492
85,0.37170677088309767
86,0.338823166580418
87,0.34600211114831336
88,0.35191167446790894
89,0.3505728068300411
90,0.37951248388859316
91,0.3618815728250945
92,0.3556746021753614
93,0.33965911212271904
94,0.3540370457690301
95,0.34088465272063817
96,0.3385062519939311
97,0.33536486084333894
98,0.33857366962419666
99,0.35760892225175656
100,0.3276378023142423
101,0.3417607696021675
102,0.35960279578674537
103,0.3450314286306939
104,0.33118546803069293
105,0.345339492242859
106,0.36195486825456513
107,0.3363911181079545
108,0.3282751573403664
109,0.34486276716072417
110,0.34041550872050946
111,0.3659750951629007
112,0.3479449510476419
113,0.3411492596092712
114,0.3576169996875801
115,0.3590557810921887
116,0.33981167365077125
117,0.3760925825800093
118,0.3465707305383429
119,0.34392747663781564
120,0.3523669555850694
121,0.3641289755117197
122,0.3636299504333268
123,0.3414905458777359
124,0.33524486996482955
125,0.352538665476038
126,0.3290098061360538
127,0.34865916874377223
128,0.35464319173094283
129,0.3491190934165082
130,0.3293678054891358
131,0.3667875451842806
132,0.3490691256690478
133,0.3339709160563953
134,0.34473953633788423
135,0.32802284131592163
136,0.33272839545906713
137,0.3162080553188751
138,0.33831909183220615
139,0.35325265383395793
140,0.3711156010221983
141,0.34101903436563025
142,0.3512127138700504
143,0.34728757853190384
144,0.34781845589166294
145,0.36015541033231047
146,0.3359343869823303
